"cluster","vd","capac_prod","prac_empre","abs_ih","prop_calif","gest_rrhh","orga_tec","prop_capac","vinc_inst","d_especinsum","d_especproce","d_trazabilidad","d_problemas","d_mejoracont","d_diseno","d_deptoid","d_montcomp","d_montec","prop_prof","prop_tec","d_rrhhdto","d_perffor","d_evaldes","d_sistemas","d_sapoydec","d_softgest","capacit_nojer","capacit_ger","capacit_sup","d_vincpub","d_vincfir","d_vincase","tam_mue","k_inac","rama_act","exporta","innovo","ing","dai","did","empleo","tc.va.tr","tc.empleo","tc.ventas"
"1",FALSE,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Pequena",0,"Carrocerias,  remolques y semirremolques",0,1,891944.729100373,1,0,10,-46.8877149422295,0,-12.7094311863588
"1",FALSE,1,0,0,11.2121212121212,0,1,0,0,1,0,0,0,0,0,0,0,0,22.4242424242424,0,0,0,0,1,0,0,0,0,0,0,0,0,"Pequena",0,"Papel",0,0,2131839.44373092,0,0,10.3333333333333,NA,-9.09090909090909,36.8166124009392
"1",TRUE,1,0,2,17.3831070889894,0,3,0,2,0,0,1,0,0,0,0,1,0,25.7164404223228,9.0497737556561,0,0,0,1,1,1,0,0,0,0,1,1,"Pequena",0,"Cuero",1,1,1323645.64791695,1,1,11.3333333333333,503.748983736722,-76.4705882352941,55.6210370953726
"1",FALSE,0,0,0,1.7912606503971,1,1,0,0,0,0,0,0,0,0,0,0,0,1.53478969080114,2.04773160999306,0,1,0,1,0,0,0,0,0,0,0,0,"Grande",0,"Otros minerales no metalicos",0,0,16571007.8421466,0,0,130.333333333333,24.6386937679733,-2.29007633587786,32.8881736496692
"1",FALSE,1,2,1,4.36194392741731,2,1,0,0,0,0,1,1,0,1,0,0,0,3.39960470284064,5.32428315199397,1,1,0,1,0,0,0,0,0,0,0,0,"Grande",0,"Confecciones",0,0,11255872.6060234,0,0,107,51.6969602560214,-10.6194690265487,18.3607016849502
"2",FALSE,3,1,1,0.528805316039358,0,2,0,0,1,1,1,1,0,0,0,1,0,1.05761063207872,0,0,0,0,1,1,0,0,0,0,0,0,0,"Mediana",0,"Confecciones",0,0,10851662.5315622,0,0,94.6666666666667,73.04359051726,3.2967032967033,81.8259963763523
"3",FALSE,3,3,3,2.54246456778102,1,2,6.66666666666667,2,1,1,1,1,1,1,1,1,1,1.27123228389051,3.81369685167154,1,0,0,1,1,0,0,20,0,1,1,0,"Mediana",0,"Madera",0,1,17122442.7983885,1,0,78.6666666666667,7.18132526542974,0,40.1781268264788
"1",FALSE,3,0,0,2.39315825957989,2,2,0,0,1,1,1,0,0,0,0,0,0,1.59543883971992,3.19087767943985,1,1,0,1,0,1,0,0,0,0,0,0,"Mediana",0,"Productos textiles",0,0,4393676.40049131,0,0,63,49.0147172693001,18.9655172413793,73.411774551914
"3",FALSE,3,3,2,5.41666666666667,2,1,33.3333333333333,1,1,1,1,1,1,1,1,1,0,1.47321428571429,9.36011904761905,1,1,0,1,0,0,0,0,100,1,0,0,"Mediana",0,"Maquina herramienta en general",1,0,9202481.49110295,1,0,68,15.6234384742411,-8.57142857142857,15.3078382568531
"4",FALSE,3,1,2,2.51830140322558,2,1,50,2,1,1,1,1,0,0,0,1,1,1.67886760215039,3.35773520430077,1,1,0,1,0,0,50,0,100,0,1,1,"Mediana",0,"Otras",0,1,30580452.4496187,1,0,59.6666666666667,48.0159585290853,10.5263157894737,80.8663243978098
"1",FALSE,0,0,2,0.803446396666737,1,0,0,0,0,0,0,0,0,0,0,1,1,1.60689279333347,0,1,0,0,0,0,0,0,0,0,0,0,0,"Mediana",0,"Madera",0,0,6061733.65323116,1,0,62.3333333333333,-11.9810055435112,6.77966101694915,56.2690596806743
"2",FALSE,2,2,1,0.937796771130103,1,1,0,0,1,1,0,1,0,1,0,1,1,1.87559354226021,0,0,1,0,0,0,1,0,0,0,0,0,0,"Mediana",0,"Alimentos",0,1,4005466.11311997,1,0,53.3333333333333,27.6418885666523,0,25.4591815500677
"1",FALSE,0,1,0,1.66423001949318,0,0,0,0,0,0,0,0,1,0,0,0,0,2.45126705653021,0.87719298245614,0,0,0,0,0,0,0,0,0,0,0,0,"Mediana",0,"Cuero",0,1,2459978.53093846,1,0,41,137.832761370817,5.26315789473684,22.3940075646545
"1",FALSE,0,0,0,12.4084249084249,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24.8168498168498,0,0,0,1,0,0,0,0,0,0,0,0,"Mediana",0,"Otros productos de metal",0,0,7265144.36931636,0,0,40.3333333333333,109.713398068188,-7.14285714285714,42.4052021868696
"2",FALSE,3,1,0,5.26558947611579,0,1,0,0,1,1,1,0,0,1,0,0,1,2.63279473805789,7.89838421417369,0,0,0,1,0,0,0,0,0,0,0,0,"Mediana",0,"Metales comunes",0,0,3591477.94709334,0,0,38,25.7588066891043,-2.56410256410256,13.1524299540049
"2",FALSE,3,1,3,2.8322440087146,0,1,0,0,1,1,1,1,0,0,1,1,1,5.6644880174292,0,0,0,0,1,0,0,0,0,0,0,0,0,"Mediana",0,"Productos textiles",1,1,8153125.64985901,1,0,35.3333333333333,20.0066846692664,5.88235294117647,27.2748362821473
"3",FALSE,3,1,2,3.51851851851852,1,1,0,0,1,1,1,1,0,0,0,1,0,7.03703703703704,0,0,1,0,1,0,0,0,0,0,0,0,0,"Mediana",0,"Productos de caucho y plastico",0,1,5762217.25024854,1,0,34,96.8085678146024,20,114.740756965479
"4",TRUE,3,3,2,4.41431117901706,2,1,25.3333333333333,3,1,1,1,1,1,1,0,1,1,0,8.82862235803412,1,1,0,1,0,0,10,0,66,1,1,1,"Mediana",0,"Aparatos de uso domestico",1,1,7058864.59375397,1,1,34,29.4939726546266,6.06060606060606,37.2351366181643
"2",FALSE,3,3,1,0,0,1,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Mediana",0,"Maquina herramienta en general",1,1,16327607.2363418,1,0,32.6666666666667,128.115639057885,6.45161290322581,92.0040521135544
"2",FALSE,3,2,1,4.50622294372294,0,1,0,0,1,1,1,1,0,1,0,1,0,6.00829725829726,3.00414862914863,0,0,0,1,0,0,0,0,0,0,0,0,"Mediana",0,"Otros productos de metal",0,1,4571046.92045558,1,0,33.3333333333333,61.8759464522311,-5.71428571428571,67.4444535116077
"1",FALSE,1,1,1,1.39863421113421,1,0,0,0,0,0,1,0,0,1,0,0,1,2.79726842226842,0,0,0,1,0,0,0,0,0,0,0,0,0,"Mediana",0,"Edicion",0,0,2935946.7848988,0,0,36,-3.50987699195514,-17.9487179487179,-7.27101523322358
"1",FALSE,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Mediana",0,"Frigorificos",0,0,2378026.16487281,0,0,29.6666666666667,16.8587319030369,10.7142857142857,31.402654697392
"2",FALSE,0,3,2,7.07885304659498,0,1,0,1,0,0,0,1,1,1,0,1,1,4.37275985663082,9.78494623655914,0,0,0,1,0,0,0,0,0,1,0,0,"Mediana",0,"Otros equipo de transporte",1,1,9053883.69261954,1,0,30.6666666666667,119.357767606445,-3.2258064516129,50.6247314910169
"1",FALSE,0,0,1,1.50373931623931,0,0,0,0,0,0,0,0,0,0,0,1,1,3.00747863247863,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mediana",NA,"Carrocerias,  remolques y semirremolques",0,0,NA,0,0,33.6666666666667,NA,-23.0769230769231,NA
"4",FALSE,3,3,2,5.72089947089947,3,1,33.3333333333333,0,1,1,1,1,1,1,0,1,0,3.81393298059965,7.62786596119929,1,1,1,1,0,0,40,30,30,0,0,0,"Pequena",NA,"Metales comunes",1,1,5284539.08448504,1,0,26.3333333333333,20.1330755901782,3.7037037037037,27.3959959405203
"2",FALSE,3,3,1,1.65370583717358,0,1,0,1,1,1,1,1,1,1,0,0,1,3.30741167434716,0,0,0,0,1,0,0,0,0,0,0,0,1,"Mediana",0,"Productos textiles",0,1,1284647.36910665,1,0,30.3333333333333,21.8780962068856,-12.5,27.4281164578168
"1",FALSE,2,0,3,3.61552028218695,0,1,0,2,1,1,0,0,0,0,1,1,1,7.2310405643739,0,0,0,0,1,0,0,0,0,0,1,1,0,"Mediana",0,"Material electrico, radio, television",0,0,10438823.3246038,1,0,27.6666666666667,18.0309081521796,-3.57142857142857,14.7798411786734
"1",FALSE,1,1,0,5.66905615292712,1,0,0,0,0,0,1,0,0,1,0,0,1,11.3381123058542,0,0,1,0,0,0,0,0,0,0,0,0,0,"Mediana",0,"Productos textiles",0,0,2575071.5250059,0,0,29.3333333333333,-18.4314270019553,-12.9032258064516,-23.1706667548627
"4",TRUE,3,3,2,7.23104056437389,0,1,40,2,1,1,1,1,1,1,0,1,1,4.40917107583774,10.05291005291,0,0,0,1,0,0,20,50,50,0,1,1,"Pequena",0,"Otros minerales no metalicos",0,1,9386857.87067513,1,0,23,-33.8360327042122,28.5714285714286,10.9137063519907
"2",FALSE,3,2,1,10.3479853479853,1,2,1.33333333333333,2,1,1,1,1,0,1,0,0,1,7.32600732600732,13.3699633699634,0,1,0,1,1,0,0,4,0,1,0,1,"Mediana",0,"Productos quimicos",0,1,4209351.11476802,1,0,27.3333333333333,8.34073525419015,-7.14285714285714,37.2368756267771
"1",FALSE,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Mediana",0,"Otros minerales no metalicos",0,0,14019761.4788233,1,0,26,18.9386782117574,0,17.8875499004543
"1",FALSE,0,0,1,4,0,1,0,2,0,0,0,0,0,0,0,0,1,4,4,0,0,0,1,0,0,0,0,0,1,0,1,"Pequena",0,"Confecciones",0,1,5116588.4135023,1,0,25,53.4252056768738,0,56.3779941094013
"1",FALSE,1,0,0,1.33333333333333,0,1,0,3,1,0,0,0,0,0,0,0,1,2.66666666666667,0,0,0,0,1,0,0,0,0,0,1,1,1,"Mediana",0,"Autopartes",0,1,3513288.7257918,1,0,8.33333333333333,NA,Inf,Inf
"1",FALSE,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"Mediana",0,"Papel",0,0,6693114.7612499,1,0,25.3333333333333,49.1909716295991,0,50.6360916285477
"1",FALSE,2,0,0,1.95275403608737,0,0,0,1,0,1,1,0,0,0,0,0,1,3.90550807217474,0,0,0,0,0,0,0,0,0,0,0,1,0,"Mediana",0,"Productos textiles",0,0,1802914.89111896,1,0,25.6666666666667,68.2471370124621,-7.69230769230769,42.8453612950889
"1",FALSE,1,1,2,4.16666666666667,0,1,1.66666666666667,0,1,0,0,1,0,0,0,1,1,8.33333333333333,0,0,0,0,1,0,0,5,0,0,0,0,0,"Pequena",1,"Productos quimicos",0,0,6295548.75553229,1,0,24,31.6851862850935,0,47.1944404426491
"2",FALSE,3,2,1,2.14371980676328,1,1,40,1,1,1,1,1,1,0,0,0,0,4.28743961352657,0,0,1,0,1,0,0,20,0,100,0,1,0,"Pequena",1,"Productos quimicos",0,1,11385166.6898639,0,0,23.3333333333333,31.3661595343602,4.34782608695652,38.7945705940209
"1",FALSE,3,0,2,2.60076252723312,0,1,0,0,1,1,1,0,0,0,0,1,1,5.20152505446623,0,0,0,0,1,0,0,0,0,0,0,0,0,"Pequena",0,"Muebles",0,0,1064901.40439227,0,0,19.6666666666667,47.3127365712168,41.1764705882353,43.8947207518226
"2",FALSE,3,1,1,1.78524374176548,1,2,0,0,1,1,1,0,1,0,0,0,1,3.57048748353096,0,1,0,0,1,1,0,0,0,0,0,0,0,"Mediana",0,"Otros productos de metal",0,0,5057369.25215721,0,0,28.6666666666667,197.711519285118,-30.3030303030303,35.4616295862316
"4",FALSE,2,2,3,11.4219114219114,1,1,100,3,1,1,0,0,1,1,1,1,1,0,22.8438228438229,0,1,0,1,0,0,100,100,100,1,1,1,"Mediana",0,"Material electrico, radio, television",0,0,4928342.49057296,1,0,27,295.507187315334,-33.3333333333333,125.931082763953
"1",TRUE,2,0,0,4.68975468975469,0,0,0,0,1,1,0,0,0,0,0,0,1,9.37950937950938,0,0,0,0,0,0,0,0,0,0,0,0,0,"Pequena",0,"Cuero",0,0,3175692.66097223,1,0,21.3333333333333,17.082691137088,-4.54545454545455,29.0825681674414
"1",FALSE,1,3,0,5.84168755221387,0,1,0,1,0,0,1,1,1,1,0,0,0,5.00835421888053,6.6750208855472,0,0,0,1,0,0,0,0,0,0,0,1,"Pequena",0,"Productos de caucho y plastico",0,1,2932112.61904119,1,0,20,19.915196398214,5,34.3592733625523
"1",FALSE,1,1,0,10.9126984126984,1,1,43.3333333333333,1,0,0,1,0,1,0,0,0,1,13.0952380952381,8.73015873015873,1,0,0,1,0,0,100,0,30,0,1,0,"Pequena",0,"Autopartes",0,1,4061810.2361237,1,0,23,60.4724215736984,-12.5,12.5841615672383
"3",FALSE,3,3,2,4.50882107228856,1,1,0,0,1,1,1,1,1,1,0,1,1,5.30247186593936,3.71517027863777,1,0,0,1,0,0,0,0,0,0,0,0,"Pequena",0,"Frigorificos",0,0,1882385.72695787,1,0,19,64.9275311499591,23.5294117647059,26.0899190021355
"1",FALSE,2,0,1,12.3224728487886,1,2,0,0,0,1,1,0,0,0,0,1,0,4.92898913951545,19.7159565580618,0,1,0,1,1,0,0,0,0,0,0,0,"Pequena",0,"Autopartes",0,1,2703066.08666479,1,0,20.3333333333333,33.0156677395551,10.5263157894737,51.9019781035419
"1",FALSE,2,0,1,4.14332399626517,0,1,2.66666666666667,0,0,1,1,0,0,0,0,1,0,8.28664799253033,0,0,0,0,0,1,0,8,0,0,0,0,0,"Pequena",0,"Otros minerales no metalicos",0,0,3528691.49455371,0,0,20.6666666666667,-0.880019149550393,23.5294117647059,31.6560963407063
"2",FALSE,3,1,1,4.44927536231884,0,1,0,0,1,1,1,0,0,1,0,1,0,8.89855072463768,0,0,0,0,1,0,0,0,0,0,0,0,0,"Pequena",1,"Cuero",0,1,2953122.75323564,1,0,22.6666666666667,-44.4173033526197,-20,29.2464107297139
"3",FALSE,2,2,2,2.90100250626566,1,0,0,1,1,1,0,1,0,1,0,1,0,5.80200501253133,0,0,1,0,0,0,0,0,0,0,0,1,0,"Pequena",0,"Otras",0,0,14284447.6536703,1,0,17.6666666666667,-42.4889181785808,42.8571428571429,-9.725679379276
"2",FALSE,3,3,2,2.6364522417154,1,0,33.3333333333333,0,1,1,1,1,1,1,0,1,1,0,5.2729044834308,0,1,0,0,0,0,100,0,0,0,0,0,"Pequena",0,"Alimentos",0,0,1266732.47744772,0,0,19,7.6183895988765,5.55555555555556,39.8687422661149
"1",FALSE,2,0,2,10.7212475633528,0,1,100,0,1,0,1,0,0,0,0,1,1,21.4424951267057,0,0,0,0,1,0,0,100,100,100,0,0,0,"Pequena",0,"Muebles",0,1,1622411.76441023,1,0,18.6666666666667,5.77536013109626,5.55555555555556,14.8197496521566
"2",FALSE,3,3,1,22.7095516569201,2,1,34.3333333333333,0,1,1,1,1,1,1,0,0,1,21.8323586744639,23.5867446393762,0,1,1,1,0,0,20,33,50,0,0,0,"Pequena",0,"Autopartes",0,1,2230059.68199868,1,0,18.3333333333333,8.70708894360788,5.55555555555556,32.0714735402725
"2",TRUE,3,3,0,11.5740740740741,0,0,0,1,1,1,1,1,1,1,0,0,1,5.78703703703704,17.3611111111111,0,0,0,0,0,0,0,0,0,0,1,0,"Pequena",0,"Alimentos",0,0,5149997.21725464,1,0,17.3333333333333,89.8210931146504,12.5,111.369122430176
"4",FALSE,3,2,1,14.2787524366472,1,2,33.3333333333333,3,1,1,1,1,0,1,0,1,1,7.1150097465887,21.4424951267057,0,1,0,1,0,1,20,50,30,1,1,1,"Pequena",0,"Instrumentos medicos",1,1,3068579.30613251,1,0,18.6666666666667,37.9363745148701,-5.26315789473684,-4.68046127478552
"4",FALSE,3,3,1,15.8730158730159,1,1,43.3333333333333,3,1,1,1,1,1,1,0,0,1,10.5820105820106,21.1640211640211,0,1,0,1,0,0,0,100,30,1,1,1,"Pequena",0,"Otros productos de metal",0,0,2106787.31966072,1,0,19,67.2976420439776,0,41.1871438948253
"2",FALSE,3,1,2,0,0,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,"Pequena",0,"Productos quimicos",0,1,4811870.75624207,1,0,18,-6.18398597696393,0,2.30609220024496
"4",FALSE,3,3,2,5.62378797672915,1,1,66.6666666666667,3,1,1,1,1,1,1,0,1,1,11.2475759534583,0,1,0,0,1,0,0,0,100,100,1,1,1,"Pequena",1,"Cuero",0,1,2706657.45080223,1,0,12.3333333333333,300.268369670425,142.857142857143,789.888514030705
"3",FALSE,3,2,1,11.7647058823529,2,3,0,0,1,1,1,1,0,1,0,1,1,5.88235294117647,17.6470588235294,1,1,0,1,1,1,0,0,0,0,0,0,"Pequena",0,"Productos de caucho y plastico",0,1,5230350.37196849,1,0,17,63.6172052918772,0,57.8002566276955
"1",FALSE,3,0,0,13.7254901960784,0,0,0,0,1,1,1,0,0,0,0,0,0,15.6862745098039,11.7647058823529,0,0,0,0,0,0,0,0,0,0,0,0,"Pequena",0,"Muebles",0,0,1265842.28503018,1,0,17,74.42065689525,0,30.0173008145825
"1",FALSE,0,0,0,2.8322440087146,0,1,0,0,0,0,0,0,0,0,0,0,0,5.6644880174292,0,0,0,0,1,0,0,0,0,0,0,0,0,"Pequena",0,"Edicion",0,0,3861644.98659332,0,0,17.6666666666667,34.0756539129227,-5.55555555555556,36.6535041797158
"2",FALSE,3,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"Pequena",0,"Frigorificos",0,0,940072.252588012,0,0,17,88.1513032127776,0,25.527679043654
"2",FALSE,3,2,2,0,1,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Pequena",0,"Confecciones",0,1,783299.559931828,1,0,19.3333333333333,56.4231056122704,-30.4347826086957,8.81607346940542
"3",FALSE,2,1,2,9.79166666666666,1,1,33.3333333333333,0,1,1,0,1,0,0,0,1,1,13.0555555555555,6.52777777777778,0,0,1,1,0,0,100,0,0,0,0,0,"Pequena",0,"Muebles",0,1,4736977.06738891,1,0,15.3333333333333,329.653820363562,6.66666666666667,363.383483580186
"1",FALSE,1,0,1,3.54166666666667,2,1,0,0,0,0,1,0,0,0,0,1,1,7.08333333333333,0,1,1,0,1,0,0,0,0,0,0,0,0,"Pequena",0,"Maquinaria Agropecuaria y Forestal",0,0,1657769.819776,1,0,14.3333333333333,45.8398638548782,33.3333333333333,148.613172326272
"3",FALSE,3,1,2,5.46296296296297,1,1,4,0,1,1,1,0,0,1,0,1,0,5.46296296296297,5.46296296296297,1,0,0,1,0,0,12,0,0,0,0,0,"Mediana",0,"Otros minerales no metalicos",0,0,7893446.28842208,0,0,19,15.5957390900997,-37.5,-13.4797172248543
"2",FALSE,3,3,0,3.20261437908497,1,1,0,1,1,1,1,1,1,1,0,0,1,6.40522875816994,0,0,1,0,1,0,0,0,0,0,0,0,1,"Pequena",0,"Autopartes",1,0,1668722.83025154,1,0,15.6666666666667,85.9578231912868,-11.7647058823529,57.8056020874395
"2",FALSE,3,0,0,7.38095238095238,0,0,0,1,1,1,1,0,0,0,0,0,0,14.7619047619048,0,0,0,0,0,0,0,0,0,0,0,0,1,"Pequena",0,"Muebles",1,0,851224.186470974,0,0,13.6666666666667,6.82810399780248,25,20.3205438235174
"4",TRUE,3,2,3,3.57142857142857,1,2,33.3333333333333,3,1,1,1,1,0,1,1,1,1,0,7.14285714285714,0,0,1,0,1,1,0,0,100,1,1,1,"Pequena",0,"Metales comunes",1,1,4600435.72266782,1,0,14,-7.79624934541204,0,28.0700105685841
"2",FALSE,3,2,2,14.2857142857143,0,1,0,1,1,1,1,1,1,0,1,0,1,21.4285714285714,7.14285714285714,0,0,0,1,0,0,0,0,0,0,0,1,"Pequena",0,"Autopartes",0,0,2994847.4282778,1,0,14,59.0348753172413,0,54.9092575551907
"3",FALSE,3,1,2,8.26699100692909,3,1,0,2,1,1,1,0,1,0,0,1,1,12.1922453191803,4.34173669467787,1,1,1,1,0,0,0,0,0,0,1,1,"Pequena",0,"Maquinaria y equipo",0,0,2111969.2836225,1,0,16.6666666666667,-36.9382543699315,-26.3157894736842,40.3054611232323
"1",FALSE,1,2,0,4.05982905982906,0,2,0,0,0,0,1,0,1,1,0,0,0,8.11965811965812,0,0,0,0,1,1,0,0,0,0,0,0,0,"Pequena",0,"Confecciones",0,1,1433470.79295278,0,0,12.3333333333333,NA,8.33333333333333,-100
"2",FALSE,3,2,1,3.84615384615384,2,1,0,0,1,1,1,1,1,0,0,1,1,7.69230769230769,0,1,1,0,1,0,0,0,0,0,0,0,0,"Pequena",0,"Muebles",0,0,492164.592869087,0,0,13,53.3234809688365,0,49.4613705905974
"1",FALSE,0,0,0,4.05982905982906,0,1,0,1,0,0,0,0,0,0,0,0,0,8.11965811965812,0,0,0,0,1,0,0,0,0,0,1,0,0,"Pequena",0,"Autopartes",0,0,1737452.87660242,0,0,12.3333333333333,42.308881930585,8.33333333333333,44.9519416115645
"2",TRUE,3,1,2,3.5042735042735,0,1,0,1,1,1,1,1,0,0,0,1,1,7.00854700854701,0,0,0,0,1,0,0,0,0,0,0,0,1,"Pequena",0,"Productos textiles",0,1,4895443.40660251,1,0,14.3333333333333,61.1138324772523,-13.3333333333333,37.2259536385582
"1",FALSE,2,0,1,3.84615384615384,0,2,0,1,0,1,1,0,0,0,0,1,1,7.69230769230769,0,0,0,0,1,1,0,0,0,0,0,1,0,"Pequena",0,"Otros productos de metal",0,0,545081.8455569,1,0,13,70.4999704405499,0,70.838088769306
"2",FALSE,3,2,2,12.5,0,0,0,2,1,1,1,0,1,1,0,1,1,8.33333333333333,16.6666666666667,0,0,0,0,0,0,0,0,0,0,1,1,"Pequena",0,"Edicion",0,0,NA,1,0,12,NA,0,NA
"2",FALSE,3,3,1,11.8589743589744,0,0,0,0,1,1,1,1,1,1,0,1,0,15.8119658119658,7.9059829059829,0,0,0,0,0,0,0,0,0,0,0,0,"Pequena",0,"Autopartes",0,0,9621272.37120573,0,0,12.6666666666667,2.90782995583401,-7.69230769230769,-5.27648260846405
"3",FALSE,3,2,2,7.72727272727273,1,1,100,1,1,1,1,1,0,1,0,1,1,9.39393939393939,6.06060606060606,0,0,1,1,0,0,100,100,100,0,1,0,"Pequena",0,"Madera",0,1,3578472.71412379,1,0,10.6666666666667,5.88399910361446,10,18.5390428760816
"2",FALSE,2,1,0,8.83838383838385,0,0,0,1,0,1,1,1,0,0,0,0,0,17.6767676767677,0,0,0,0,0,0,0,0,0,0,0,1,0,"Pequena",0,"Otros equipo de transporte",0,0,2373967.27862188,0,0,11.3333333333333,5.81750253504512,-8.33333333333333,-13.9297285234572
"1",FALSE,3,0,0,9.37950937950939,0,1,0,0,1,1,1,0,0,0,0,0,1,16.3780663780664,2.38095238095238,0,0,0,1,0,0,0,0,0,0,0,0,"Pequena",0,"Maquina herramienta en general",0,0,1462211.9837696,0,0,12.3333333333333,95.8798955149248,-8.33333333333333,53.5722736415692
"2",FALSE,3,1,1,10,1,1,0,3,1,1,1,0,0,1,0,1,0,20,0,0,1,0,1,0,0,0,0,0,1,1,1,"Pequena",0,"Otros equipo de transporte",0,0,2375198.31325325,1,0,10,12.2656727484742,0,-0.757809015666469
"1",FALSE,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Pequena",0,"Otros minerales no metalicos",0,0,2747259.98265346,1,0,9.33333333333333,15.0009243019866,42.8571428571429,3.37820817003039
"1",FALSE,1,0,0,5.37037037037037,0,0,0,0,1,0,0,0,0,0,0,0,0,10.7407407407407,0,0,0,0,0,0,0,0,0,0,0,0,0,"Pequena",0,"Vinos y otras bebidas fermentadas",0,1,985439.494833927,0,0,9.33333333333333,52.4691156689099,-10,37.5104201787246
"1",FALSE,1,1,1,14.9494949494949,0,0,0,1,0,0,1,0,0,1,0,1,0,29.8989898989899,0,0,0,0,0,0,0,0,0,0,0,1,0,"Pequena",0,"Otros productos de metal",0,1,752068.9784881,1,0,10,NA,-10,-1.86228501516366
"1",FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Pequena",0,"Madera",0,0,1218134.99511365,0,0,12,150.808009875049,-40,-24.3882779957973
"1",FALSE,0,0,1,11.5740740740741,0,1,0,0,0,0,0,0,0,0,0,1,0,0,23.1481481481481,0,0,0,1,0,0,0,0,0,0,0,0,"Pequena",0,"Otros equipo de transporte",0,0,1222829.12449306,0,0,8.66666666666667,NA,12.5,-100
"2",FALSE,3,3,0,4.7542735042735,0,1,0,1,1,1,1,1,1,1,0,0,0,9.50854700854701,0,0,0,0,1,0,0,0,0,0,0,0,1,"Pequena",0,"Papel",0,0,6598556.88330971,1,0,11,68.8605288369632,-38.4615384615385,4.04434451664234
"1",FALSE,0,0,0,5.17815517815518,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3563103563104,0,0,0,0,0,0,0,0,0,0,0,0,0,"Pequena",0,"Muebles",0,0,2440061.97913565,0,0,10.3333333333333,260.861089883718,-46.1538461538462,13.6756030109915
"1",TRUE,0,2,2,5.36188957241589,0,1,0,0,0,0,0,1,0,1,1,1,0,2.68094478620794,8.04283435862383,0,0,0,1,0,0,0,0,0,0,0,0,"Mediana",0,"Productos textiles",0,1,2098757.22478584,1,0,37.6666666666667,-1.6104663732712,27.2727272727273,32.8431574338339
"2",FALSE,3,1,1,5.43275370861578,0,1,0,1,1,1,1,1,0,0,0,1,0,2.38399318859089,8.48151422864067,0,0,0,1,0,0,0,0,0,0,1,0,"Mediana",0,"Otros minerales no metalicos",0,0,7295659.57638848,1,0,23,239.283060714525,123.076923076923,670.496099657728
"1",FALSE,2,0,0,1.92857142857143,0,0,0,3,1,0,1,0,0,0,0,0,0,1.33333333333333,2.52380952380952,0,0,0,0,0,0,0,0,0,1,1,1,"Pequena",0,"Madera",0,0,2587270.99685046,1,0,17.6666666666667,NA,Inf,Inf
"3",FALSE,1,2,2,5.8531746031746,1,1,0,1,1,0,0,1,0,1,0,1,0,2.23214285714286,9.47420634920634,1,0,0,1,0,0,0,0,0,0,0,1,"Mediana",0,"Maquina herramienta en general",0,0,3652681.05310743,1,0,32,27.7600252797036,-22.2222222222222,5.23289609475588
"1",FALSE,0,0,0,2.68518518518519,0,0,0,0,0,0,0,0,0,0,0,0,0,3.70370370370371,1.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,"Pequena",0,"Confecciones",0,1,2410225.80477953,0,0,18.6666666666667,NA,-10,-100
"2",FALSE,3,2,0,8.51393188854488,0,1,0,1,1,1,1,1,0,1,0,0,1,17.0278637770898,0,0,0,0,1,0,0,0,0,0,0,1,0,"Pequena",0,"Maquina herramienta en general",0,1,6260183.92886331,1,0,17.6666666666667,43.3057076884017,-10.5263157894737,23.5943271533554
"1",FALSE,0,0,2,20.2991452991453,1,1,0,0,0,0,0,0,0,0,0,1,0,0,40.5982905982906,0,1,0,1,0,0,0,0,0,0,0,0,"Pequena",0,"Muebles",0,0,NA,0,0,12.3333333333333,NA,8.33333333333333,NA
"2",TRUE,3,2,2,16.2393162393162,0,1,30,1,1,1,1,1,0,1,1,1,1,24.3589743589744,8.11965811965812,0,0,0,1,0,0,30,30,30,1,0,0,"Pequena",0,"Maquinaria y equipo",0,1,1575475.44123878,1,0,12.3333333333333,71.2358936583735,-7.69230769230769,58.0275146333648
